Language_ID	Language_Name	Language_Macroarea	Language_Family_Name	Parameters_Coded	Mean_Similarity	Median_Similarity	Similarity_SD
trin1274	Trinitario-Javeriano-Loretano	South America	Arawakan	146	60.4813712374582	60.29	6.57685215232316
trio1238	Trió	South America	Cariban	188	64.8457692307692	65.19	5.12446138327538
trum1247	Trumai	South America		172	64.4075543478261	65.13	5.99278286814919
tsam1247	Tsamai	Africa	Afro-Asiatic	185	64.9352341137124	65.035	5.60430683958277
tsat1238	Tsat	Eurasia	Austronesian	183	68.3167725752508	67.75	8.81065214207588
tsha1245	Tshangla	Eurasia	Sino-Tibetan	171	65.6829389632107	65.87	6.8928391381184
tsis1238	Salka-Tsishingini	Africa	Atlantic-Congo	164	67.718152173913	67.18	7.02292752441743
tsix1234	Ts'ixa	Africa	Khoe-Kwadi	193	60.9936371237458	61.14	4.90545388050327
tsog1243	Tsogo	Africa	Atlantic-Congo	167	65.4095819397993	65.14	7.04768191693673
tson1249	Tsonga	Africa	Atlantic-Congo	185	67.2149289297659	67.6	6.13634233014848
tsou1248	Tsou	Papunesia	Austronesian	99	58.8604849498328	58.67	7.6609669037968
tswa1253	Tswana	Africa	Atlantic-Congo	178	68.2861831103679	67.56	7.0498554538693
tswa1255	Tswa	Africa	Atlantic-Congo	162	67.5758193979933	66.92	7.2896326178378
tuba1278	Tübatulabal	North America	Uto-Aztecan	152	67.8925	68.46	5.9537496400373
tuca1252	Tucano	South America	Tucanoan	67	56.7232371392723	56.25	8.93505454052004
tuge1241	Tugen	Africa	Nilotic	126	65.6097909698997	66.13	6.54011607184152
tugu1245	Tugun	Papunesia	Austronesian	168	68.512487458194	68.665	6.75568671028253
tuka1248	Tukang Besi North	Papunesia	Austronesian	175	63.7447784280936	64.2	7.22866014064349
tuki1240	Tuki	Africa	Atlantic-Congo	160	64.7547533444816	63.79	7.54419624411155
tula1252	Tula	Africa	Atlantic-Congo	167	65.3261956521739	65.76	5.9718519083759
tule1245	Tule-Kaweah Yokuts	North America	Yokutsan	172	66.5390384615385	66.47	6.35188788556397
tulu1258	Tulu	Eurasia	Dravidian	163	66.6015384615385	65.77	7.75982931236988
tuml1238	Tumleo	Papunesia	Austronesian	103	65.7065008361204	65.62	9.0118260564439
tumu1242	Tumulung Sisaala	Africa	Atlantic-Congo	95	66.1120359531773	66.32	7.03361695990394
tune1261	Tunen	Africa	Atlantic-Congo	98	64.650079497908	64.21	7.09565930916703
tung1290	Tungag	Papunesia	Austronesian	178	67.840610367893	67.5	7.73467109680076
tuni1252	Tunica	North America		162	65.7051045150502	66.04	5.71697414555622
tunn1238	Tunni	Africa	Afro-Asiatic	184	65.4405560200669	65.815	5.59218770662133
tupi1273	Tupinambá	South America	Tupian	163	64.4107274247492	64.56	5.85475938880026
turk1303	Turkic Khalaj	Eurasia	Turkic	171	67.1934531772575	66.945	6.78721033433035
turk1304	Turkmen	Eurasia	Turkic	181	66.2707107023411	65.75	7.18556250315481
turk1308	Turkana	Africa	Nilotic	99	54.7132441471572	54.64	6.98645899547466
tusc1257	Tuscarora	North America	Iroquoian	158	62.6151714046823	62.695	5.78505829793872
tutu1241	Tutuba	Papunesia	Austronesian	184	68.6172491638796	68.65	7.12340231926069
tuva1244	Tuvalu	Papunesia	Austronesian	179	64.2837876254181	64	7.51659676778769
tuvi1240	Tuvinian	Eurasia	Turkic	154	69.9703720735786	69.44	7.51533385139275
tuwa1243	Tuwali Ifugao	Papunesia	Austronesian	192	64.1525877926421	64.38	5.94494679725856
tuwu1238	Tuwuli	Africa	Atlantic-Congo	191	67.7192182274247	67.82	5.89463051777332
twan1247	Twana	North America	Salishan	87	68.4456814381271	68.97	7.90930742291552
ubir1237	Ubir	Papunesia	Austronesian	149	69.2166806020067	69.59	6.45158799355915
ubyk1235	Ubykh	Eurasia	Abkhaz-Adyge	172	62.599343645485	62.755	6.72813300108352
udih1248	Udihe	Eurasia	Tungusic	194	64.4007357859532	63.95	6.40459709507452
udii1243	Udi	Eurasia	Nakh-Daghestanian	147	67.389381270903	67.26	7.01613749247943
uduk1239	Uduk	Africa	Koman	135	60.9833152173913	61.24	5.80558978719795
ugar1238	Ugaritic	Eurasia	Afro-Asiatic	168	64.8472658862876	65.05	6.02833677023337
ughe1237	Ughele	Papunesia	Austronesian	182	69.4565928093646	69.385	7.89734834531454
ugon1239	Ugong	Eurasia	Sino-Tibetan	133	67.8038754180602	67.195	8.46379459189056
ukaa1243	Ukaan	Africa	Atlantic-Congo	46	67.0118619246862	67.39	9.93394833890406
ukra1253	Ukrainian	Eurasia	Indo-European	171	64.1361078595318	64	6.33543830603358
ulch1241	Ulch	Eurasia	Tungusic	164	66.5995484949833	66.12	7.31249749541148
ulit1238	Ulithian	Papunesia	Austronesian	177	66.8469774247492	66.455	7.02459903872559
ulwa1239	Ulwa	North America	Misumalpan	165	64.7521906354515	65	6.02138359878996
umaa1242	Uma	Papunesia	Austronesian	123	60.9255476588629	60.82	7.08120109170156
uman1240	Umanakaina	Papunesia	Dagan	99	61.9224456521739	61.73	7.13072804062457
umbu1235	Umbugarla	Australia		126	63.4228929765886	63.46	6.2447199137154
umbu1257	Umbundu	Africa	Atlantic-Congo	153	64.1238921404682	63.575	6.88994469939766
umbu1258	Umbu-Ungu	Papunesia	Nuclear Trans New Guinea	165	63.8199540133779	63.96	6.79481845217133
umes1235	Ume Saami	Eurasia	Uralic	183	68.770016722408	68.58	6.5610943201647
umii1235	Umiida-Unggarangu	Australia	Worrorran	88	61.6313085284281	61.03	7.50797896511804
umot1240	Umotína	South America	Bororoan	73	69.4266764214047	69.86	7.31639510544643
unaa1239	Una	Papunesia	Nuclear Trans New Guinea	85	60.2863837792642	59.21	8.09848150488347
unea1237	Uneapa	Papunesia	Austronesian	87	64.1744648829431	63.585	8.83045219417425
unua1237	Unua	Papunesia	Austronesian	192	68.8307859531773	69.155	7.42294120806158
uppe1275	Upper Necaxa Totonac	North America	Totonacan	176	63.5630476588629	63.47	6.6563632408808
uppe1427	Upper Kinabatangan	Papunesia	Austronesian	116	70.8890510033445	71.015	8.93231481703963
uppe1439	Upper Chehalis	North America	Salishan	164	59.3248202341137	59.145	6.02661511999556
urak1238	Urak Lawoi'	Eurasia	Austronesian	167	70.6872617056856	69.93	8.33519927493107
urar1246	Urarina	South America		174	66.3267307692308	66.765	5.39934314648306
urav1235	Ura (Vanuatu)	Papunesia	Austronesian	169	65.9364172240803	66.215	5.7101816215632
urim1252	Urim	Papunesia	Nuclear Torricelli	185	66.4725877926421	66.67	6.66990989957196
urip1239	Uripiv-Wala-Rano-Atchin	Papunesia	Austronesian	188	65.9058653846154	66.445	6.73642880371037
urni1239	Urningangg	Australia	Giimbiyu	157	66.4710660535117	66.91	5.63432639002464
urua1242	Uruava	Papunesia	Austronesian	121	62.9752884615385	63.4	6.12931721887683
uruu1244	Uru	South America	Uru-Chipaya	170	68.4050668896321	68.73	6.02487913109037
usan1239	Usan	Papunesia	Nuclear Trans New Guinea	100	59.1620693979933	58.76	7.54471581325868
utes1238	Ute-Southern Paiute	North America	Uto-Aztecan	184	64.9775961538462	65.05	5.53706893239946
uuuu1243	U	Eurasia	Austroasiatic	139	68.7319188963211	68.15	10.5886792465259
vano1237	Lovono	Papunesia	Austronesian	146	67.5477842809365	66.67	9.37133918836978
veps1250	Veps	Eurasia	Uralic	188	66.4524331103679	66.67	5.75365145599555
vera1241	Vera'a	Papunesia	Austronesian	191	65.905647993311	65.47	8.03204787432584
viem1243	Viemo	Africa	Atlantic-Congo	151	62.281881270903	62.33	5.83746510782744
viet1252	Vietnamese	Eurasia	Austroasiatic	140	66.8490468227425	66.335	9.10023010970975
vinm1237	Neve'ei	Papunesia	Austronesian	143	68.558131270903	68.94	7.34031216955096
voti1245	Votic	Eurasia	Uralic	169	66.5611705685619	66.67	6.50131609500185
vunj1238	Vunjo	Africa	Atlantic-Congo	165	68.1632943143813	67.695	7.63382223556568
vure1239	Vurës	Papunesia	Austronesian	194	68.4190551839465	67.91	7.90574507111973
vwan1235	Vwanji	Africa	Atlantic-Congo	129	62.8983653846154	62.1	7.52738148797562
wadj1254	Wadjiginy	Australia		141	63.736856187291	64.1	6.06638268618491
waga1260	Wagaya	Australia	Pama-Nyungan	134	65.6712081939799	66.07	6.24992009679813
wage1238	Wageman	Australia		175	68.1040510033445	68.79	5.73570511738093
waig1244	Waigeo	Papunesia	Austronesian	176	64.1594147157191	64.09	7.4457983003719
waim1251	Waima	Papunesia	Austronesian	186	67.8139841137124	68.03	5.20814739635232
waim1252	Waima'a	Papunesia	Austronesian	144	68.687474916388	68.165	8.91188313192721
waim1253	Waimiri-Atroari	South America	Cariban	127	66.8654891304348	67.17	6.40777860845617
waiw1244	Waiwai	South America	Cariban	178	66.4981939799331	66.95	5.49401121034714
waja1257	Wajarri	Australia	Pama-Nyungan	65	65.9126683396069	66.67	8.69576751699473
waja1259	Waja	Africa	Atlantic-Congo	133	68.8784908026756	69.32	6.28927125641452
wala1266	Wala	Papunesia	Austronesian	150	68.150652173913	67.29	8.38909339994659
wall1257	East Uvean	Papunesia	Austronesian	189	65.9059030100334	65.26	7.40881930768165
walm1241	Walmajarri	Australia	Pama-Nyungan	57	64.1248035117057	64.58	9.56080010589321
wamb1257	Wambule	Eurasia	Sino-Tibetan	189	61.5465133779264	61.61	5.99858976601307
wamb1258	Wambayan	Australia	Mirndi	103	59.527474916388	59.55	6.87218069940267
wamb1259	Wambon	Papunesia	Nuclear Trans New Guinea	94	61.7940091973244	61.64	8.23226314722863
wand1267	Wandamen	Papunesia	Austronesian	157	66.9552257525084	67.34	6.59511233916798
wand1278	Wandala	Africa	Afro-Asiatic	188	64.8036663879599	64.86	5.221764347096
wang1291	Ngiyambaa	Australia	Pama-Nyungan	169	63.8777415307403	63.64	6.18182392430209
wanm1242	Wanman	Australia	Pama-Nyungan	132	66.5170944816054	66.67	7.19907551649507
wann1242	Wan	Africa	Mande	124	65.6586872909699	66.13	7.11696962042413
waor1240	Waorani	South America		150	66.2966847826087	67.11	6.31895410779723
wapi1253	Wapishana	South America	Arawakan	86	58.4064005016722	58.54	6.49804854109747
wapp1239	Wappo	North America	Yuki-Wappo	177	67.2605392976589	67.39	6.15415409560887
wara1292	Samue	Africa	Atlantic-Congo	65	62.9458319397993	62.96	7.45147621909673
wara1294	Anta-Komnzo-Wára-Wérè-Kémä	Papunesia	Yam	192	61.5826630434783	61.76	5.25672274897223
wara1300	Waray (Philippines)	Papunesia	Austronesian	122	61.5680351170569	61.68	6.22634165389844
wara1303	Warao	South America		185	67.9445401337793	68.385	5.25820989166506
ward1246	Wardaman	Australia	Yangmanic	164	63.6770066889632	63.98	5.71935765024051
ware1253	Warembori	Papunesia	Austronesian	170	67.519372909699	67.9	6.45660510655829
ware1255	Warekena do San Miguel	South America	Arawakan	131	64.9950961538461	65.08	5.01688355552911
wari1268	Wari'	South America	Chapacuran	184	64.957491638796	65.29	6.42107957941782
warj1242	War-Jaintia	Eurasia	Austroasiatic	169	62.7860744147157	62.59	6.99581999349094
warl1254	Warlpiri	Australia	Pama-Nyungan	98	55.9820484949833	55.43	7.05386473951944
warl1255	Warlmanpa	Australia	Pama-Nyungan	41	66.1497942905122	66.67	9.84628841481672
warl1256	Warluwara	Australia	Pama-Nyungan	95	60.066258361204	59.71	7.23561885264949
waro1242	Waropen	Papunesia	Austronesian	137	67.7397408026756	66.955	8.03187358223646
warr1255	Warrgamay	Australia	Pama-Nyungan	80	65.5325	66.165	8.59338083930115
warr1258	Warrwa	Australia	Nyulnyulan	137	65.6048954849498	66.07	5.97185192215294
waru1264	Warrongo	Australia	Pama-Nyungan	72	61.5635242474916	61.54	7.13935850729528
waru1265	Warumungu	Australia	Pama-Nyungan	173	66.1605351170569	66.27	6.70602251577169
wash1253	Washo	North America		152	67.4204724080268	67.88	6.31082028610155
wask1241	Waskia	Papunesia	Nuclear Trans New Guinea	86	61.896233277592	61.45	8.03953642619201
wath1238	Wathawurrung	Australia	Pama-Nyungan	55	63.1954997908825	63.64	8.84640823451971
waur1244	Waurá	South America	Arawakan	86	64.4079473244147	64.54	6.38671917136542
wawa1246	Wawa	Africa	Atlantic-Congo	188	67.4308486622074	67.585	5.24383605317507
waya1269	Wayana	South America	Cariban	178	64.7247784280936	64.94	5.45880977258192
wayu1241	Wayu	Eurasia	Sino-Tibetan	183	66.6961454849498	66.89	7.23712227889674
wayu1243	Wayuu	South America	Arawakan	117	59.1300877926421	59.13	6.03702586174344
weda1241	Wedau	Papunesia	Austronesian	115	65.6963503344482	66	6.17412288571864
wels1247	Welsh	Eurasia	Indo-European	173	61.5200627090301	61.855	5.72044186765924
weri1253	Weri	Papunesia	Goilalan	165	66.448122909699	67.105	6.18017662638863
west2354	Western Frisian	Eurasia	Indo-European	187	62.981852006689	63.19	6.08825925458067
west2369	Western Farsi	Eurasia	Indo-European	183	64.7096697324415	65.16	5.86003458776114
west2386	Western Panjabi	Eurasia	Indo-European	150	65.3717307692308	65.43	6.57014073218698
west2392	Western Mari	Eurasia	Uralic	153	66.5687165551839	66.27	7.13010481197777
west2396	Western Lawa	Eurasia	Austroasiatic	190	68.3135744147157	68.11	8.61686759605993
west2397	Western Bru	Eurasia	Austroasiatic	157	70.063737458194	69.71	9.24275316490642
west2415	Western Tamang	Eurasia	Sino-Tibetan	170	65.6545484949833	65.815	6.45013435944259
west2417	Western Muya	Eurasia	Sino-Tibetan	112	70.5344607023411	71.56	8.04145390389445
west2418	Western Magar	Eurasia	Sino-Tibetan	195	64.6699665551839	64.335	5.91790837038472
west2430	Western Xiangxi Miao	Eurasia	Hmong-Mien	181	69.0753929765886	68.6	8.09331938490518
west2441	Western Arrarnta	Australia	Pama-Nyungan	159	66.9202842809365	66.995	6.39342097042062
west2466	Western Karaboro	Africa	Atlantic-Congo	185	62.2992265886288	62.255	5.37759139361197
west2516	West Uvean	Papunesia	Austronesian	189	63.5974163879599	62.92	8.0826569663591
west2538	West Tarangan	Papunesia	Austronesian	54	55.9883319397993	56.25	7.78746687009312
west2548	West Damar	Papunesia	Austronesian	163	69.7877508361204	70.2	6.93183871081817
west2555	Western Bukidnon Manobo	Papunesia	Austronesian	107	68.164372909699	68.32	8.04084028756052
west2557	Western Subanon	Papunesia	Austronesian	175	66.1936663879599	66.255	6.51416960673568
west2560	West Coast Bajau	Papunesia	Austronesian	179	66.946241638796	66.87	7.81234189400422
west2564	West Berawan	Papunesia	Austronesian	83	66.013106187291	65.77	10.0765071907282
west2594	Western Dani	Papunesia	Nuclear Trans New Guinea	188	66.4690217391304	66.47	6.11590480958011
west2599	West Kewa	Papunesia	Nuclear Trans New Guinea	102	61.5910869565217	61.39	6.96212310160756
west2600	West Makian	Papunesia	North Halmahera	151	68.7720150501672	68.62	7.89673184117436
west2615	Western Apache	North America	Athabaskan-Eyak-Tlingit	164	65.239343645485	65.56	5.46445845232008
west2618	Western Canadian Inuktitut	North America	Eskimo-Aleut	116	66.5524884985362	67.06	7.75434926397521
west2624	Western Huasteca Nahuatl	North America	Uto-Aztecan	128	64.0240301003344	64.02	6.28880652886042
west2632	Western Keres	North America	Keresan	161	64.9717600334448	65.62	6.31594084006611
west2635	Akateko	North America	Mayan	178	61.3616053511706	61.24	5.95220418723287
west2644	Western Highland Chatino	North America	Otomanguean	188	66.6550877926421	67.34	6.39824586419368
west2650	Western Cham	Eurasia	Austronesian	151	70.0872240802676	69.895	9.64798780805685
west2763	Western Neo-Aramaic	Eurasia	Afro-Asiatic	149	63.8973494983278	64.08	6.35147990855538
west2778	Western Durango Nahuatl	North America	Uto-Aztecan	131	67.6969356187291	67.755	6.45305707749221
whit1269	Whitesands	Papunesia	Austronesian	167	67.4243102006689	67.58	6.56714010001277
wikm1247	Wik-Mungkan	Australia	Pama-Nyungan	134	68.1160576923077	68.68	6.20880518836091
wila1240	Wilawila	Australia	Worrorran	127	66.1366764214047	66.13	6.21371789161823
winj1235	Winjarumi	Australia	Worrorran	126	64.2730727424749	64.29	6.08416602753953
wint1259	Wintu	North America	Wintuan	159	63.0664339464883	62.86	6.42091484292882
wira1262	Wiradhuri	Australia	Pama-Nyungan	14	58.3874307304786	57.14	15.4004685518109
wira1265	Wirangu	Australia	Pama-Nyungan	66	65.9477257525084	66.15	8.87258158042718
wiru1244	Wiru	Papunesia		180	61.9317015050167	61.725	7.41848127298904
woii1237	Woi	Papunesia	Austronesian	191	66.419397993311	66.155	7.85952905464011
woiw1237	Woiwurrung-Thagungwurrung	Australia	Pama-Nyungan	99	67.4646613712375	67.86	7.15493886759062
wola1242	Wolaytta	Africa	Ta-Ne-Omotic	193	65.4268018394649	65.03	6.69781236200802
wola1253	Wolane	Africa	Afro-Asiatic	165	61.4316471571906	61.54	5.54435511628343
wole1240	Woleaian	Papunesia	Austronesian	145	66.3120066889632	65.69	7.5430395669637
woli1241	Wolio	Papunesia	Austronesian	182	67.1072198996656	67.475	6.25176079295009
wood1236	Woods Cree	North America	Algic	162	65.6323327759197	65.6	6.01130858122279
worr1237	Worrorra	Australia	Worrorran	151	61.4127842809365	61.18	5.72649068353335
wotu1240	Wotu	Papunesia	Austronesian	180	68.133716555184	68.535	6.24466939753368
woun1238	Woun Meu	South America	Chocoan	150	67.0557232441472	66.9	6.24265813355777
wuch1236	Wu Chinese	Eurasia	Sino-Tibetan	192	67.8565217391304	67.895	7.56932018450605
wudi1238	Wuding-Luquan Yi	Eurasia	Sino-Tibetan	164	64.8509740802676	64.97	6.65262834039147
wuna1249	Wunambal	Australia	Worrorran	127	63.8197784280936	63.83	6.20974735269161
wusa1235	Wusa Nasu	Eurasia	Sino-Tibetan	192	68.0704891304348	67.955	8.61251235240771
wutu1241	Wutunhua	Eurasia	Sino-Tibetan	195	67.3954389632107	67.42	6.32701715045909
wuvu1239	Wuvulu-Aua	Papunesia	Austronesian	151	67.275656354515	67.4	6.49130881708227
wyan1247	Huron-Wyandot	North America	Iroquoian	111	64.1578051839465	64.55	7.16482503383442
xamt1239	Xamtanga	Africa	Afro-Asiatic	189	63.1841513377926	62.7	6.58368162742668
xara1244	Xârâcùù	Papunesia	Austronesian	189	65.453097826087	64.795	7.90664732975474
xava1240	Xavánte	South America	Nuclear-Macro-Je	163	61.2496488294314	61.48	5.81347435063743
xhos1239	Xhosa	Africa	Atlantic-Congo	141	61.0754306020067	60.635	7.29594343545325
xinc1242	Xinca-Chiquimulilla	North America	Xincan	162	66.9114757525084	67.185	6.34502803769039
xinc1243	Xinca-Yupiltepeque	North America	Xincan	154	68.2525	68.67	6.39089697431782
xinc1246	Xinca-Guazacapan	North America	Xincan	164	67.2154598662207	67.58	6.32052944533298
xink1235	Xinka-Jumaytepeque	North America	Xincan	150	67.8789339464883	68.28	6.51236070096252
xish1235	Xishanba Lalo	Eurasia	Sino-Tibetan	174	68.4547198996655	68.42	7.89807282404326
xokl1240	Xokleng	South America	Nuclear-Macro-Je	150	64.9140008361204	64.795	5.10250517899104
yaak1241	Yaaku	Africa	Afro-Asiatic	177	66.7430225752508	66.47	6.00167157973998
yabe1254	Yabem	Papunesia	Austronesian	95	60.6052048494983	60.24	8.38107462297613
yaey1239	Yaeyama	Eurasia	Japonic	155	68.0658612040134	68.18	7.33042110226704
yagu1244	Yagua	South America	Peba-Yagua	170	65.6955685618729	66.27	5.54320051483062
yaka1269	Yaka-Pelende-Lonzo	Africa	Atlantic-Congo	109	65.1071488294314	64.44	7.92944945210938
yaka1272	Yaka (Central African Republic)	Africa	Atlantic-Congo	140	63.0460953177258	62.04	6.82155427532368
yaka1277	Yakan	Papunesia	Austronesian	178	67.3010785953177	67.7	7.3457257754008
yaki1237	Northwest Sahaptin	North America	Sahaptian	187	66.5462123745819	66.885	5.4457535125234
yakk1236	Yakkha	Eurasia	Sino-Tibetan	160	66.6922533444816	66.67	6.46788277836422
yako1252	Yakoma	Africa	Atlantic-Congo	143	71.0503344481605	71.07	7.75202456070751
yaku1245	Sakha	Eurasia	Turkic	190	65.719368729097	65.3	6.66089310890612
yala1262	Yalarnnga	Australia	Pama-Nyungan	157	66.8354598662207	66.975	6.8905218512033
yala1266	Yalahatan-Haruru-Awaiya	Papunesia	Austronesian	51	69.7909452112087	69.57	8.73055238595718
yale1246	Yale	Papunesia		173	65.9057107023411	66.07	6.15593952057125
yama1264	Yámana	South America		136	64.0898787625418	64.12	6.13531153424725
yami1254	Yami	Papunesia	Austronesian	194	65.3211580267559	65.545	5.87694300579626
yami1256	Yaminahua	South America	Pano-Tacanan	182	65.9403887959866	65.43	6.89063816551644
yamp1242	Yamphu	Eurasia	Sino-Tibetan	140	67.2702717391304	66.67	7.80562743849876
yana1271	Yana	North America		91	62.0853804347826	61.83	7.68973280771431
yand1253	Yandruwandha	Australia	Pama-Nyungan	72	64.9372533444816	65.08	7.24340902196636
yane1238	Yanesha'	South America	Arawakan	114	59.1400752508361	58.71	6.999820986731
yank1247	Yankunytjatjara	Australia	Pama-Nyungan	135	67.8670849017148	68	6.60271597413126
yano1261	Yanomamö	South America	Yanomamic	172	61.2603511705686	61.22	5.51593099416015
yano1262	Yanomám	South America	Yanomamic	65	58.6031856187291	58.62	8.20795004148765
yany1243	Yanyuwa	Australia	Pama-Nyungan	90	59.6183103304057	59.3	7.7251065929122
yaoo1241	Yao	Africa	Atlantic-Congo	137	65.2704682274247	64.04	8.31770703400073
